gender,age,senior_citizen,num_dependents,zip_code,tenure_months,num_referrals,total_monthly_fee,total_charges_quarter,contract_type,churn_label
1,65,1,0,95683,2,0,94.0,181.7,Month-to-Month,1
0,73,1,0,92029,1,1,49.55,49.55,Month-to-Month,1
1,52,0,2,92020,46,9,56.9,2560.1,One Year,0
0,35,0,1,94590,33,0,19.8,641.35,Two Year,0
0,79,1,0,92037,17,0,82.65,1470.05,One Year,0
1,39,0,1,95910,5,0,20.35,122.0,Month-to-Month,0
1,35,0,0,90713,10,0,24.0,226.55,Month-to-Month,0
1,37,0,0,90813,22,3,20.15,419.9,One Year,0
1,54,0,0,96037,10,0,95.2,930.4,Month-to-Month,1
1,25,0,0,95124,24,4,29.1,688.0,Month-to-Month,0
0,20,0,0,93601,1,0,78.05,78.05,Month-to-Month,1
1,75,1,0,95728,24,1,39.1,971.3,Month-to-Month,1
0,49,0,1,94568,64,7,110.3,6997.3,Two Year,0
1,19,0,1,95140,71,0,85.45,6028.95,One Year,0
0,49,0,0,94555,1,0,83.4,83.4,Month-to-Month,0
1,57,0,2,93004,66,0,20.55,1357.1,Two Year,0
0,56,0,0,93262,25,10,26.8,733.55,One Year,0
0,33,0,0,95922,32,0,101.35,3334.9,Month-to-Month,0
0,74,1,3,95953,23,4,88.45,2130.55,Two Year,0
0,56,0,0,96105,49,3,20.05,923.1,One Year,0
1,46,0,3,96040,1,0,20.05,20.05,Month-to-Month,0
0,36,0,0,95822,50,0,19.4,1023.95,Two Year,0
0,25,0,1,90620,49,0,19.45,921.3,One Year,0
1,80,1,0,94530,7,10,29.8,220.45,One Year,0
1,64,0,0,93262,45,4,81.4,3775.85,Month-to-Month,0
1,37,0,1,95327,61,3,103.9,6449.15,One Year,0
1,46,0,0,91001,4,0,45.9,199.75,Month-to-Month,0
1,23,0,0,95420,1,0,45.05,45.05,Month-to-Month,1
0,60,0,0,96035,15,0,45.9,693.45,One Year,0
1,79,1,0,91916,35,0,73.0,2471.25,One Year,0
1,20,0,1,95503,1,0,59.55,59.55,Month-to-Month,0
0,67,1,0,93251,20,0,85.8,1727.5,Month-to-Month,1
0,74,1,0,92807,4,0,89.2,346.2,Month-to-Month,1
0,54,0,0,92122,2,0,80.6,155.8,Month-to-Month,1
0,38,0,0,96113,34,0,105.1,3634.8,Month-to-Month,0
0,27,0,0,94070,12,0,19.45,227.45,Month-to-Month,0
1,68,1,0,90222,57,0,104.9,5913.95,Two Year,0
0,47,0,3,93551,47,5,21.3,1041.8,Two Year,0
0,30,0,0,92707,21,1,55.95,1157.05,One Year,1
0,24,0,0,91963,72,8,84.05,6052.25,Two Year,0
0,61,0,0,94038,2,9,70.4,154.8,Month-to-Month,0
1,42,0,0,95978,37,0,90.6,3358.65,One Year,0
1,29,0,3,92335,18,0,80.55,1406.65,Month-to-Month,0
1,46,0,1,93243,1,10,69.95,69.95,Month-to-Month,0
0,37,0,0,91911,30,0,68.95,2038.7,One Year,0
0,22,0,0,93526,8,1,94.2,777.3,Month-to-Month,1
0,21,0,0,92130,56,1,98.25,5508.35,One Year,1
0,71,1,0,92562,59,0,94.05,5483.9,One Year,0
0,56,0,0,95303,46,0,79.2,3593.8,Two Year,0
0,45,0,3,92321,18,0,64.8,1166.7,Month-to-Month,0
0,48,0,0,90290,1,0,20.2,20.2,Month-to-Month,1
0,64,0,0,95033,9,0,85.3,781.4,Month-to-Month,0
1,60,0,0,92347,4,3,80.35,307.4,Month-to-Month,1
0,41,0,0,94117,10,0,100.6,1060.2,Month-to-Month,1
0,34,0,0,94030,13,0,78.75,995.35,Month-to-Month,0
0,61,0,0,92236,66,0,90.05,5965.95,Two Year,0
0,64,0,0,91030,11,1,94.0,1078.9,Month-to-Month,1
1,51,0,0,93434,4,0,74.8,321.9,Month-to-Month,1
0,38,0,0,91306,69,9,19.75,1375.4,Two Year,0
1,38,0,3,92311,72,6,104.9,7732.65,Two Year,0
0,28,0,0,92028,2,0,20.7,39.85,Month-to-Month,0
1,58,0,0,93624,62,0,96.75,6125.4,One Year,1
1,19,0,1,95476,67,6,111.2,7530.8,Two Year,0
0,31,0,0,91746,48,1,34.7,1604.5,One Year,1
0,39,0,0,91917,38,0,66.15,2522.4,Month-to-Month,0
0,51,0,2,95720,56,10,81.25,4620.4,Two Year,0
0,35,0,0,90605,63,0,58.55,3503.5,One Year,0
1,64,0,0,92886,35,0,55.25,1924.1,Two Year,0
1,27,0,0,92276,14,0,19.9,283.75,Month-to-Month,0
0,37,0,0,95135,1,0,55.4,55.4,Month-to-Month,1
1,77,1,0,96084,1,0,88.8,88.8,Month-to-Month,1
1,30,0,0,92117,5,0,75.9,357.75,Month-to-Month,1
0,29,0,3,90807,6,9,19.7,113.5,Month-to-Month,0
0,45,0,1,92091,13,7,19.75,246.7,Two Year,0
0,62,0,2,92284,23,10,77.15,1759.4,Two Year,0
0,47,0,0,95621,72,8,92.0,6474.4,Two Year,0
0,48,0,0,93654,1,0,20.3,20.3,Month-to-Month,0
1,51,0,2,90012,19,10,50.1,910.45,Month-to-Month,0
0,50,0,2,92679,19,4,25.6,485.9,Two Year,0
0,49,0,0,95205,63,0,98.0,6218.45,Two Year,0
1,40,0,0,90606,71,8,93.25,6669.45,Month-to-Month,0
1,23,0,0,94066,10,3,19.6,189.45,One Year,0
0,71,1,0,90723,72,1,88.05,6425.65,Two Year,0
1,28,0,0,95694,60,9,20.5,1198.8,Two Year,0
1,37,0,0,93552,53,0,46.3,2546.85,Month-to-Month,0
1,35,0,0,95547,60,4,65.85,3928.3,One Year,0
1,25,0,2,96061,53,5,92.55,4779.45,Month-to-Month,0
1,47,0,0,95368,1,1,45.85,45.85,Month-to-Month,1
0,61,0,0,93628,46,1,64.2,3009.5,Two Year,0
0,34,0,0,95601,23,0,19.65,478.1,One Year,0
1,40,0,1,95450,16,2,19.75,313.4,Month-to-Month,0
0,42,0,1,95307,46,7,20.25,890.35,Two Year,0
1,26,0,0,90403,68,4,110.0,7611.85,Two Year,1
1,64,0,0,91942,39,0,75.25,3017.65,Month-to-Month,1
1,22,0,2,92585,10,3,25.35,253.5,Two Year,0
1,77,1,0,96031,4,0,69.35,261.65,Two Year,0
0,52,0,3,94112,65,1,91.55,5963.95,Two Year,0
0,43,0,1,95526,3,1,31.0,95.05,Month-to-Month,1
1,77,1,0,90240,10,0,85.55,851.75,Month-to-Month,1
1,71,1,0,95947,51,1,29.45,1459.35,Month-to-Month,0
1,69,1,0,95305,6,0,44.7,276.5,Month-to-Month,0
1,75,1,0,92040,72,0,113.8,7845.8,Two Year,0
0,24,0,1,90602,8,10,56.3,401.5,Month-to-Month,0
1,58,0,3,93530,28,8,60.0,1682.05,One Year,0
0,32,0,0,94592,29,0,66.1,1912.15,Month-to-Month,0
1,36,0,0,90001,17,1,34.4,592.75,Month-to-Month,0
1,54,0,0,95236,69,0,19.3,1447.9,Two Year,0
1,69,1,0,93510,29,0,79.3,2414.55,Month-to-Month,0
1,29,0,0,96061,15,0,76.0,1130.85,Month-to-Month,1
0,79,1,0,92109,5,0,45.7,198.0,Month-to-Month,1
1,70,1,0,96125,35,0,95.45,3474.05,Month-to-Month,1
1,69,1,0,92121,6,0,95.75,573.75,Month-to-Month,1
1,58,0,0,93624,28,1,106.1,2847.4,One Year,1
0,23,0,0,92130,34,0,109.8,3587.25,Month-to-Month,1
0,70,1,0,93616,59,0,99.5,5890.0,One Year,0
0,45,0,2,95616,9,6,19.75,210.65,Two Year,0
0,48,0,3,96085,58,9,19.85,1158.85,Two Year,0
0,33,0,0,95019,5,0,19.95,109.6,Month-to-Month,0
0,50,0,0,94041,3,0,76.1,257.6,Month-to-Month,0
1,58,0,3,92347,30,6,21.25,711.9,Two Year,0
1,31,0,0,96103,34,0,19.7,675.6,Month-to-Month,0
1,61,0,0,95648,47,2,104.1,5135.15,Month-to-Month,0
1,44,0,0,95004,5,0,94.85,462.8,Month-to-Month,1
0,61,0,3,96123,23,0,23.85,625.65,Two Year,0
0,59,0,0,95626,25,0,100.25,2387.75,Month-to-Month,1
1,64,0,0,95140,43,0,60.0,2548.55,Two Year,0
1,28,0,0,95014,55,1,57.55,3046.4,Two Year,1
0,73,1,0,91201,22,5,63.55,1381.8,Two Year,0
1,47,0,0,94965,15,0,51.55,765.5,Month-to-Month,1
1,45,0,0,96054,1,0,24.4,24.4,Month-to-Month,0
1,66,1,0,92059,68,0,20.0,1396.0,Two Year,0
1,50,0,1,90802,15,1,69.5,1071.4,Month-to-Month,0
0,42,0,1,90031,10,5,70.3,676.15,One Year,0
1,27,0,0,90069,57,2,57.5,3265.95,Two Year,0
1,53,0,1,92301,21,0,24.7,467.15,Month-to-Month,0
0,47,0,0,94941,36,0,19.55,620.75,One Year,0
1,38,0,0,91411,1,0,70.05,70.05,Month-to-Month,1
1,59,0,3,95690,63,2,19.15,1177.05,Two Year,0
1,35,0,0,90008,68,1,70.8,4859.95,Two Year,0
0,41,0,0,93531,43,7,80.45,3398.9,Month-to-Month,0
1,52,0,3,95358,1,1,19.95,19.95,Month-to-Month,1
0,55,0,0,91731,71,0,111.3,7985.9,Two Year,0
1,74,1,0,93218,24,0,70.0,1732.6,One Year,0
0,61,0,0,94123,3,1,75.85,256.6,Month-to-Month,1
1,25,0,0,96068,24,0,49.7,1167.8,Month-to-Month,0
0,21,0,0,95210,32,6,75.5,2324.7,Month-to-Month,0
0,29,0,2,94925,43,8,99.3,4209.95,Month-to-Month,0
1,56,0,0,96120,68,4,70.95,4741.45,Two Year,0
0,36,0,1,95466,72,4,83.6,5959.3,Two Year,0
1,29,0,0,92225,7,0,19.45,165.35,Two Year,0
0,20,0,0,94074,47,7,26.9,1250.85,One Year,0
0,21,0,0,95685,20,2,20.0,416.45,One Year,0
0,56,0,0,90043,47,0,74.05,3496.3,Two Year,0
0,28,0,3,93430,64,3,49.85,3210.35,Two Year,0
0,20,0,1,92014,72,2,90.95,6652.45,Two Year,0
0,56,0,1,93611,61,7,24.2,1445.2,Two Year,0
1,23,0,0,96094,51,2,111.55,5720.35,One Year,0
0,25,0,0,94707,57,2,74.6,4368.95,One Year,0
1,19,0,0,91766,9,0,44.4,348.15,Month-to-Month,0
0,44,0,0,94947,24,6,20.4,482.8,One Year,0
1,67,1,0,92278,55,2,60.0,3316.1,One Year,0
1,35,0,0,95236,31,0,50.05,1523.4,One Year,0
0,44,0,0,95073,57,2,49.9,2782.4,Month-to-Month,0
0,28,0,0,92806,1,0,75.3,75.3,Month-to-Month,1
1,19,0,0,92281,62,0,20.05,1201.65,Two Year,0
1,62,0,0,91706,68,0,86.5,5882.75,Two Year,0
0,52,0,3,95135,19,0,60.6,1297.8,Month-to-Month,0
0,34,0,1,90240,71,4,19.9,1389.35,Two Year,0
0,58,0,0,92057,61,0,115.1,6993.65,One Year,0
1,74,1,0,93662,7,1,95.6,644.35,Month-to-Month,1
0,42,0,0,95822,56,0,19.7,1051.9,Two Year,0
0,48,0,0,90017,69,7,113.25,7895.15,Two Year,0
0,19,0,0,90068,1,0,54.9,54.9,Month-to-Month,1
1,56,0,0,90401,62,0,74.3,4698.05,One Year,0
1,20,0,0,96142,5,0,51.0,305.95,Month-to-Month,1
1,47,0,0,91326,1,0,46.2,46.2,Month-to-Month,1
1,40,0,0,92660,5,0,20.65,93.55,Month-to-Month,0
0,30,0,0,92618,29,0,31.2,926.2,Month-to-Month,0
0,62,0,0,96021,5,0,19.65,92.05,Month-to-Month,0
0,50,0,0,96011,68,0,25.5,1821.8,Two Year,0
0,59,0,0,95124,50,0,82.5,4179.1,One Year,0
1,63,0,3,92679,7,6,69.7,516.15,Month-to-Month,0
0,52,0,0,95482,69,6,99.15,6875.35,Two Year,0
1,28,0,0,93924,1,0,74.25,74.25,Month-to-Month,1
1,54,0,0,92675,1,0,49.3,49.3,Month-to-Month,0
1,36,0,0,95943,38,3,91.7,3479.05,Month-to-Month,0
1,80,1,0,93256,65,0,110.35,7246.15,Two Year,0
0,22,0,0,95564,15,6,75.35,1114.55,Month-to-Month,0
1,78,1,0,92342,61,5,85.55,5251.75,One Year,0
1,29,0,2,90301,22,3,51.1,1232.9,Month-to-Month,0
1,79,1,0,94574,67,7,60.95,4119.4,One Year,0
1,49,0,3,95993,66,0,54.65,3632.0,Two Year,0
0,38,0,0,94501,12,0,19.45,246.25,Month-to-Month,0
0,62,0,0,95494,1,0,35.05,35.05,Month-to-Month,1
1,78,1,0,94806,2,0,44.15,92.65,Month-to-Month,1
0,20,0,0,93563,59,7,107.0,6152.3,One Year,0
0,69,1,0,90011,65,4,108.8,7082.45,Two Year,0
1,23,0,0,95233,66,1,104.05,6890.0,One Year,1
1,40,0,0,93517,1,0,19.65,19.65,Month-to-Month,0
1,23,0,9,93450,21,1,26.05,565.75,Month-to-Month,0
0,68,1,0,95650,56,1,100.65,5688.05,Month-to-Month,1
1,53,0,0,96008,30,10,50.0,1474.9,Month-to-Month,0
1,52,0,0,95497,63,2,67.25,4234.15,Two Year,0
1,55,0,0,95121,1,3,23.45,23.45,Month-to-Month,1
1,49,0,0,93207,7,9,69.95,529.5,Month-to-Month,1
0,26,0,0,93204,3,0,34.25,139.35,Month-to-Month,1
0,27,0,0,92833,17,0,19.7,340.35,Month-to-Month,0
0,38,0,1,95232,72,3,109.5,7854.9,Two Year,0
0,69,1,0,90033,71,3,96.35,6766.95,Two Year,0
0,28,0,0,94579,35,0,85.3,2917.5,Month-to-Month,1
1,48,0,0,92117,23,0,74.95,1710.45,Month-to-Month,1
0,64,0,0,90017,2,0,70.75,146.9,Month-to-Month,1
0,21,0,0,93208,54,1,110.35,5893.15,One Year,1
0,56,0,2,95693,70,4,113.05,7869.05,Two Year,0
0,68,1,0,92037,1,0,71.25,71.25,Two Year,0
0,58,0,1,95619,67,5,36.15,2434.45,Two Year,0
1,52,0,1,95843,68,1,82.85,5776.45,Two Year,0
1,29,0,0,96062,16,0,49.45,799.0,Month-to-Month,0
1,66,1,0,96109,12,1,101.35,1218.55,Month-to-Month,1
0,52,0,1,93230,72,8,70.45,5165.7,Two Year,0
1,72,1,0,94931,60,0,71.75,4374.55,One Year,0
0,48,0,0,92311,50,0,39.7,1932.75,Two Year,0
1,54,0,0,92278,44,10,25.7,1110.5,One Year,0
1,55,0,0,96114,72,0,84.3,5997.1,Two Year,0
1,64,0,0,95033,66,0,68.75,4447.55,Two Year,0
0,76,1,0,92234,42,10,95.05,3944.5,One Year,0
0,50,0,0,92536,70,1,65.2,4543.15,One Year,0
0,61,0,0,90068,34,10,24.95,894.3,Two Year,0
0,25,0,0,90291,72,0,116.45,8013.55,Two Year,0
1,42,0,0,90061,72,5,92.3,6719.9,Two Year,0
0,54,0,1,95585,67,4,24.9,1680.25,Two Year,0
0,46,0,0,94708,11,0,76.4,838.7,Month-to-Month,0
0,45,0,0,91307,62,0,19.2,1123.65,Two Year,0
1,49,0,0,92008,71,0,19.9,1355.1,Two Year,0
1,78,1,1,91040,65,10,85.75,5688.45,Two Year,0
1,37,0,0,93638,36,0,20.35,695.85,One Year,0
1,29,0,0,95986,26,0,19.4,525.55,One Year,0
1,58,0,0,95476,9,0,75.6,661.55,Month-to-Month,0
0,55,0,0,95301,6,0,109.9,669.45,Month-to-Month,1
1,77,1,1,95832,71,5,19.8,1388.45,Two Year,0
1,24,0,0,93311,63,0,86.7,5309.5,Two Year,0
0,23,0,0,93505,61,9,24.1,1551.6,Two Year,0
0,39,0,0,95140,72,8,94.25,6849.75,Two Year,0
1,54,0,0,92270,71,10,105.25,7291.75,Two Year,0
1,40,0,2,93651,58,1,82.5,4828.05,Two Year,0
0,32,0,2,93554,36,3,51.05,1815.0,Month-to-Month,0
0,44,0,0,94122,1,0,54.75,54.75,Month-to-Month,1
0,25,0,3,90201,10,6,73.35,733.5,Two Year,0
0,45,0,0,91502,11,0,100.75,1129.75,Month-to-Month,1
1,77,1,0,92501,30,7,74.85,2181.75,Two Year,0
0,27,0,0,95125,19,0,44.85,893.55,One Year,1
0,74,1,0,93510,38,1,95.0,3591.25,One Year,0
0,34,0,1,90716,34,7,60.8,2042.05,One Year,0
1,53,0,1,90007,71,8,19.7,1301.1,Two Year,0
0,74,1,0,95232,3,1,80.4,224.05,Month-to-Month,1
1,27,0,0,90266,20,8,20.65,417.5,One Year,0
0,72,1,0,92102,7,0,89.15,574.35,One Year,0
0,44,0,0,95005,58,9,24.5,1497.9,One Year,0
1,52,0,0,93932,22,0,94.65,2104.55,Month-to-Month,1
0,24,0,0,91780,5,0,50.55,244.75,Month-to-Month,0
0,66,1,1,90404,55,1,76.25,4154.55,One Year,0
1,55,0,0,92327,2,0,90.75,174.75,Month-to-Month,0
0,63,0,0,90302,50,0,89.7,4304.5,Two Year,0
1,31,0,0,95441,51,0,44.45,2181.55,Month-to-Month,0
1,33,0,0,93726,5,0,81.3,416.3,Month-to-Month,1
1,45,0,0,95351,1,0,44.6,44.6,Month-to-Month,0
0,74,1,0,93224,8,0,19.65,164.3,Month-to-Month,1
1,35,0,0,95569,12,0,34.0,442.45,Month-to-Month,0
0,30,0,0,90021,21,0,90.05,1862.9,Month-to-Month,0
0,21,0,0,92121,10,6,55.2,528.35,Month-to-Month,1
0,58,0,0,94305,12,0,33.6,435.45,One Year,0
0,27,0,3,90021,28,0,20.25,535.35,Month-to-Month,0
1,80,1,0,94514,2,0,44.95,85.15,Month-to-Month,1
0,55,0,0,92411,21,0,64.85,1336.8,One Year,0
1,77,1,0,95814,30,1,79.65,2365.15,Month-to-Month,1
0,80,1,0,92130,17,1,85.35,1463.45,Month-to-Month,1
0,22,0,0,92220,52,3,66.25,3330.1,Two Year,0
0,38,0,1,92241,1,0,89.35,89.35,Month-to-Month,0
0,33,0,0,91963,66,0,88.9,6000.1,One Year,0
1,48,0,2,93271,72,0,19.95,1322.85,Two Year,0
1,51,0,3,92567,24,3,81.0,1923.85,Month-to-Month,0
0,63,0,0,92662,7,1,86.25,587.1,Month-to-Month,1
1,33,0,0,95537,3,1,79.65,251.75,Month-to-Month,1
1,56,0,0,93652,72,1,82.3,5980.55,Two Year,0
0,42,0,1,96117,65,10,79.4,5071.9,Two Year,0
0,78,1,1,94964,56,8,72.6,4084.35,Two Year,0
0,57,0,0,90301,56,0,19.55,1080.55,Two Year,0
1,27,0,0,93108,53,1,93.9,5029.2,Month-to-Month,1
0,46,0,0,92683,70,8,49.85,3370.2,Two Year,0
1,61,0,0,93426,72,2,25.4,1710.9,Two Year,0
0,64,0,0,94066,12,0,98.9,1120.95,Month-to-Month,1
1,57,0,0,95224,7,0,54.85,370.4,Month-to-Month,0
1,54,0,2,96116,13,7,20.0,218.55,One Year,0
1,61,0,6,94521,7,2,34.5,279.25,Month-to-Month,1
0,62,0,0,94591,39,0,59.3,2209.15,One Year,0
0,19,0,1,90401,48,6,69.7,3023.65,One Year,0
1,30,0,0,92359,1,0,54.35,54.35,Month-to-Month,1
0,47,0,0,95971,1,0,55.0,55.0,Month-to-Month,1
1,49,0,0,95386,67,0,79.7,5293.4,Two Year,1
1,75,1,0,95230,37,0,36.65,1315.0,Two Year,0
1,38,0,0,92672,8,7,19.55,161.15,Month-to-Month,0
0,64,0,0,92117,14,1,90.9,1259.0,Month-to-Month,1
1,29,0,3,95363,32,6,90.8,3023.85,One Year,0
0,68,1,0,91764,16,0,94.45,1511.2,Month-to-Month,1
0,60,0,0,96008,3,0,20.25,71.2,One Year,0
1,55,0,0,95449,54,0,89.8,4667.0,Month-to-Month,0
0,33,0,0,90027,1,0,74.5,74.5,Month-to-Month,1
0,73,1,0,92327,12,3,79.2,943.85,One Year,0
1,70,1,0,92325,2,0,93.85,196.75,Month-to-Month,1
1,53,0,0,90704,2,0,71.3,157.75,Month-to-Month,0
1,41,0,0,91740,7,0,43.9,278.4,Month-to-Month,0
1,61,0,1,91916,30,0,44.5,1307.8,Month-to-Month,0
0,41,0,1,95938,52,6,98.15,4993.4,Month-to-Month,0
0,54,0,0,91006,2,0,69.7,135.2,Month-to-Month,0
0,21,0,0,91945,61,0,103.95,6423.0,One Year,0
1,24,0,0,96086,16,0,20.25,327.45,Month-to-Month,1
1,25,0,0,92236,26,0,35.75,1022.5,Month-to-Month,0
0,75,1,0,93218,6,0,74.4,434.1,Month-to-Month,1
1,50,0,0,90631,1,0,69.8,69.8,Month-to-Month,1
0,21,0,1,94610,51,2,95.15,5000.05,One Year,0
0,26,0,0,93522,2,0,45.55,84.4,Month-to-Month,0
1,48,0,2,95960,8,1,43.45,345.5,One Year,0
0,35,0,0,95032,16,0,74.75,1129.35,Month-to-Month,0
0,60,0,0,95431,10,0,80.05,830.7,Month-to-Month,1
0,35,0,0,91601,16,0,72.65,1194.3,Month-to-Month,1
0,40,0,0,92122,10,0,80.25,846.0,Month-to-Month,1
1,45,0,2,95963,52,9,68.75,3482.85,One Year,0
1,66,1,0,93630,16,1,91.55,1540.05,Month-to-Month,0
0,24,0,0,94539,1,0,19.6,19.6,Month-to-Month,1
1,63,0,0,95046,25,1,90.4,2178.6,One Year,1
1,45,0,3,93449,8,1,44.65,369.15,Month-to-Month,0
1,43,0,0,91762,22,1,20.45,471.55,Month-to-Month,0
1,36,0,0,93705,44,0,20.4,905.55,Two Year,0
0,72,1,0,95210,69,0,110.25,7467.55,Two Year,0
0,64,0,0,92549,6,1,80.5,502.85,Month-to-Month,1
1,28,0,2,94973,62,9,19.95,1244.8,One Year,0
0,38,0,0,95045,7,4,81.25,580.1,Month-to-Month,0
1,43,0,3,95714,45,10,24.45,1088.25,Two Year,0
0,28,0,0,95977,18,0,40.2,711.95,One Year,0
1,57,0,0,95559,69,0,23.95,1713.1,Two Year,0
0,51,0,2,96143,40,4,96.35,3915.4,Month-to-Month,0
0,64,0,0,94609,19,0,95.15,1789.25,Month-to-Month,1
0,56,0,0,94605,31,0,87.6,2724.25,Month-to-Month,0
0,73,1,0,90212,11,0,55.6,580.8,Two Year,0
0,64,0,0,95631,70,0,89.75,6367.2,Two Year,0
1,30,0,0,95645,67,0,49.35,3321.35,One Year,0
0,78,1,0,91381,11,0,84.8,906.85,Month-to-Month,1
1,36,0,0,91351,72,1,25.85,1872.2,Two Year,0
1,50,0,0,92707,56,2,100.3,5614.45,One Year,1
0,80,1,0,90263,2,0,79.6,195.05,Month-to-Month,1
1,69,1,0,95953,50,0,70.35,3454.6,Month-to-Month,0
0,33,0,0,90039,40,0,20.15,804.85,Two Year,0
1,39,0,0,90022,72,5,72.1,5016.65,Two Year,0
0,49,0,0,95436,2,0,80.15,194.55,Month-to-Month,0
1,43,0,0,96034,72,7,75.4,5480.25,Two Year,0
0,34,0,0,95469,59,7,80.1,4693.2,One Year,0
0,19,0,0,95831,4,0,70.4,281.0,Month-to-Month,1
1,19,0,0,92028,2,0,74.75,144.8,Month-to-Month,0
0,48,0,1,92653,12,4,30.25,368.85,One Year,0
1,46,0,0,93254,63,8,110.1,6705.7,Two Year,0
1,25,0,2,94965,1,7,20.15,20.15,Month-to-Month,0
0,72,1,0,95242,71,1,82.7,5831.2,Two Year,0
0,68,1,0,92122,5,1,81.0,371.65,Month-to-Month,1
0,59,0,0,92122,1,0,19.9,19.9,Month-to-Month,1
0,75,1,0,95920,38,0,99.55,3734.25,Month-to-Month,1
0,25,0,0,90262,10,0,19.3,185.2,One Year,0
1,22,0,2,92656,72,9,104.9,7537.5,One Year,0
1,38,0,1,90034,50,2,103.4,5236.4,One Year,0
0,43,0,2,92592,71,2,19.85,1326.35,Two Year,0
0,46,0,0,93612,10,0,81.0,818.05,Month-to-Month,1
1,32,0,0,95224,18,0,25.15,476.8,Month-to-Month,0
0,25,0,3,92233,32,6,89.6,2901.8,Month-to-Month,0
0,60,0,0,95831,13,0,84.45,1058.6,Month-to-Month,1
1,75,1,0,94704,8,0,100.6,819.4,Month-to-Month,1
1,23,0,2,94041,35,0,72.1,2495.15,One Year,0
0,28,0,3,90032,72,3,83.3,6042.7,Two Year,0
0,70,1,2,96087,66,1,110.6,7210.85,One Year,0
1,45,0,0,91208,20,0,51.8,1023.85,Month-to-Month,0
0,30,0,2,90301,16,1,79.95,1267.95,Month-to-Month,0
1,65,1,0,92267,65,1,103.15,6792.45,One Year,0
1,66,1,0,95311,67,10,83.85,5588.8,Month-to-Month,0
0,65,1,0,94121,1,0,86.0,86.0,Month-to-Month,1
0,80,1,1,90602,37,1,76.5,2868.15,Month-to-Month,1
0,77,1,0,91911,6,0,89.35,567.8,One Year,0
1,25,0,0,93641,70,0,104.0,7250.15,Two Year,1
1,34,0,0,95366,13,0,73.75,956.65,Month-to-Month,0
0,70,1,0,93662,1,0,69.65,69.65,Month-to-Month,1
0,44,0,0,92241,71,1,47.6,3377.8,Two Year,0
0,33,0,3,90621,42,10,92.15,3875.4,Month-to-Month,0
1,64,0,0,95983,14,0,19.6,300.4,Month-to-Month,0
0,46,0,3,96075,61,8,61.45,3751.15,Two Year,0
0,29,0,0,95962,50,0,19.35,1033.0,One Year,0
1,38,0,3,94972,35,1,25.45,809.25,Two Year,0
1,25,0,0,91011,29,0,70.9,1964.6,One Year,0
1,53,0,0,95330,5,0,19.35,126.05,Month-to-Month,1
0,70,1,0,93206,49,0,89.85,4287.2,One Year,0
1,23,0,0,90405,3,0,53.4,188.7,Month-to-Month,1
0,33,0,0,96047,25,0,65.8,1679.65,Month-to-Month,0
0,80,1,0,95937,36,0,74.9,2659.45,Two Year,0
1,37,0,0,93266,3,0,64.4,195.65,Month-to-Month,0
1,61,0,0,92258,7,1,48.7,340.25,Month-to-Month,1
0,33,0,0,96133,71,0,84.4,5969.3,Two Year,0
1,54,0,2,92841,56,1,24.15,1402.25,Two Year,0
1,26,0,0,92310,36,1,20.85,720.05,One Year,0
1,43,0,0,93432,3,0,69.6,207.4,Month-to-Month,0
0,30,0,0,92027,52,0,102.7,5138.1,Month-to-Month,0
1,48,0,0,92647,17,0,25.1,382.8,Month-to-Month,0
1,40,0,0,93608,72,5,55.3,3983.6,Two Year,0
0,29,0,2,95320,67,2,54.2,3623.95,Two Year,0
0,63,0,0,95202,50,0,109.65,5551.15,Two Year,1
1,23,0,2,96044,47,1,96.1,4391.45,One Year,0
0,25,0,0,94949,56,9,85.6,4902.8,Month-to-Month,0
0,51,0,0,91748,10,0,24.5,270.15,Month-to-Month,0
1,74,1,0,91361,43,0,84.85,3645.6,Two Year,0
0,70,1,0,92122,54,0,82.45,4350.1,One Year,1
0,39,0,1,95627,9,10,75.85,647.5,Month-to-Month,0
1,35,0,0,95482,6,0,44.75,270.95,Month-to-Month,1
1,23,0,0,92007,51,6,110.05,5686.4,One Year,0
0,57,0,0,92203,38,0,84.1,3187.65,One Year,0
0,35,0,0,95823,72,10,113.65,8182.75,Two Year,0
0,69,1,0,91745,29,5,45.0,1228.65,One Year,0
0,22,0,1,92327,9,9,20.35,191.1,Two Year,0
1,56,0,0,93111,13,0,19.75,265.75,Two Year,0
0,37,0,0,95925,1,0,45.3,45.3,Month-to-Month,1
0,46,0,0,92887,18,1,39.05,669.85,Month-to-Month,1
0,32,0,0,90210,59,10,100.05,6034.85,Two Year,0
0,33,0,0,94965,3,1,91.5,242.95,Month-to-Month,1
0,22,0,0,92313,48,4,105.1,5083.55,Month-to-Month,0
1,59,0,0,92325,31,0,20.45,638.55,Two Year,0
1,48,0,0,93605,63,0,40.6,2588.95,One Year,0
1,73,1,0,94109,25,0,105.95,2655.25,Month-to-Month,1
1,62,0,3,95485,49,10,90.4,4494.65,Month-to-Month,0
0,22,0,0,93465,33,1,103.7,3467.0,One Year,1
1,32,0,0,91745,67,0,19.95,1311.75,Two Year,0
0,23,0,0,95961,64,2,74.35,4759.55,Two Year,0
1,35,0,0,92342,28,1,92.9,2768.35,One Year,0
0,35,0,1,90814,71,3,95.15,6770.85,One Year,0
0,37,0,0,92551,2,0,75.8,160.75,Month-to-Month,1
