customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,city,latitutde,longitude,population,churn_status,churn_label,churn_category,churn_reason,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds
0582-AVCLN,Female,43,0,0,0,93304,Bakersfield,35.339796,-119.023552,44588,0.0,0.0,,,ABHW-EXJZF,38,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,43.19,1641.22,0,0,0,0,20.3,743.05,0.0
0584-BJQGZ,Female,19,0,0,0,95983,Taylorsville,40.053684,-120.743116,513,0.0,0.0,,,BHEM-ZUNAO,25,0,1,Cable,1,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,28.05,701.25,85,1,0,0,78.35,1837.9,0.0
0585-EGDDA,Male,41,0,1,0,96027,Etna,41.405193,-123.008567,2156,0.0,0.0,,,FHQH-INECE,40,8,1,Fiber Optic,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,39.22,1568.8,27,0,0,0,80.0,3168.75,41.74
0587-DMGBH,Female,48,0,0,0,95988,Willows,39.493991,-122.286363,8812,1.0,1.0,Competitor,Competitor offered higher download speeds,AYXY-YUILU,8,0,1,Cable,0,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,37.79,302.32,25,0,0,0,49.85,365.55,13.01
0594-UFTUL,Male,35,0,1,3,95655,Mather,38.549822,-121.266725,929,0.0,0.0,,,DNRQ-EWRRN,13,1,0,None,0,1,0,0,0,0,0,Month-to-Month,1,Credit Card,40.2,522.6,0,0,0,0,19.85,252.0,0.0
0595-ITUDF,Male,21,0,1,1,94930,Fairfax,37.971751,-122.611873,8486,0.0,0.0,,,GMEU-JUEJF,64,0,1,Fiber Optic,1,1,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,34.58,2213.12,27,0,0,0,91.8,5960.5,0.0
0596-BQCEQ,Female,32,0,1,0,95547,Hydesville,40.557314,-124.081662,1201,1.0,1.0,Competitor,Competitor had better devices,AVGM-WSWSR,62,1,1,Fiber Optic,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,48.58,3011.96,13,1,1,1,100.15,6283.3,0.0
0599-XNYDO,Female,51,0,1,0,95444,Graton,38.434362,-122.86891,390,0.0,0.0,,,BXFF-ESMRZ,20,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,43.49,869.8,28,0,0,0,69.8,1540.35,0.0
0607-MVMGC,Male,33,0,1,0,92066,Ranchita,33.215251,-116.53633,339,0.0,0.0,,,CHRD-UNUIE,45,3,1,DSL,1,1,1,0,0,1,1,One Year,0,Credit Card,39.82,1791.9,13,1,1,1,78.75,3600.65,0.0
0617-FHSGK,Male,62,0,0,0,95670,Rancho Cordova,38.602723,-121.279913,49729,1.0,1.0,Price,Extra data charges,BIOU-KRNGR,49,0,1,Fiber Optic,0,1,1,0,0,0,0,Month-to-Month,0,Credit Card,19.08,934.92,24,0,0,0,75.2,3678.3,0.0
0618-XWMSS,Male,60,0,0,0,93280,Wasco,35.652242,-119.4464,22760,1.0,1.0,Price,Long distance charges,BGOQ-UWRFH,28,0,1,Fiber Optic,1,1,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,44.28,1239.84,5,0,0,0,74.9,2068.55,0.0
0620-XEFWH,Male,41,0,1,1,96069,Oak Run,40.689243,-122.037023,829,0.0,0.0,,,CJUA-YMKBA,4,1,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,39.04,156.16,0,0,0,0,18.85,84.2,0.0
0621-HJWXJ,Female,54,0,1,0,92618,Irvine,33.667145,-117.732135,6301,0.0,0.0,,,CTPP-KXEHA,63,1,1,Fiber Optic,1,1,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,21.15,1332.45,24,0,0,0,81.55,5029.05,0.0
0621-JFHOL,Female,41,0,0,0,91602,North Hollywood,34.15136,-118.364786,16996,0.0,0.0,,,GJFL-ICJFY,10,0,1,Cable,1,0,0,1,0,0,0,Two Year,1,Mailed Check,0.0,0.0,29,0,0,0,29.6,299.05,0.0
0621-TWIEM,Male,28,0,0,0,91321,Newhall,34.370378,-118.504118,30742,1.0,1.0,Attitude,Attitude of support person,CODR-PPGCW,10,0,1,Cable,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,34.44,344.4,69,0,0,1,45.55,402.6,0.0
0623-EJQEG,Male,50,0,0,0,95247,Murphys,38.147852,-120.440124,4353,0.0,0.0,,,GKNI-LFHIE,65,0,1,Fiber Optic,0,1,1,1,1,0,0,One Year,0,Bank Withdrawal,2.72,176.8,16,0,1,1,93.55,6069.25,0.0
0623-IIHUG,Female,77,1,0,0,92122,San Diego,32.85723,-117.209774,34902,1.0,1.0,Competitor,Competitor made better offer,GIXZ-AWFIH,21,0,1,Cable,1,0,0,0,1,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,8,1,0,0,41.9,840.1,0.0
0625-AFOHS,Female,40,0,1,1,95536,Ferndale,40.4785,-124.301372,2965,0.0,0.0,,,BMEW-ZTVXS,29,5,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,34.44,998.76,0,0,0,0,20.2,558.8,0.0
0637-UBJRP,Male,40,0,1,0,95693,Wilton,38.392559,-121.225093,5889,1.0,1.0,Competitor,Competitor offered higher download speeds,CVLI-HKVLR,13,5,1,Fiber Optic,1,1,0,0,1,0,0,Month-to-Month,0,Bank Withdrawal,29.92,388.96,21,0,1,1,84.05,1095.3,23.97
0639-TSIQW,Female,28,0,0,0,92282,White Water,33.972293,-116.654195,805,1.0,1.0,Competitor,Competitor offered more data,EVNX-WXZHW,67,0,1,Fiber Optic,1,1,1,0,1,1,1,Month-to-Month,1,Credit Card,37.5,2512.5,30,1,0,0,102.95,6886.25,0.0
0650-BWOZN,Female,71,1,0,0,92536,Aguanga,33.482243,-116.827173,2433,0.0,0.0,,,CFAG-IDNVZ,18,0,1,Fiber Optic,1,1,0,0,0,1,0,Two Year,1,Bank Withdrawal,7.51,135.18,24,0,0,0,73.55,1359.45,0.0
0655-RBDUG,Male,32,0,0,0,95002,Alviso,37.449537,-121.994813,2147,1.0,1.0,Competitor,Competitor had better devices,FZED-SQJOJ,7,0,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,9.25,64.75,29,1,1,1,98.05,713.0,0.0
0657-DOGUM,Female,35,0,1,0,91739,Rancho Cucamonga,34.133809,-117.523724,12937,0.0,0.0,,,DHWB-VXMGE,48,1,1,DSL,0,1,1,1,1,0,0,One Year,1,Bank Withdrawal,44.72,2146.56,13,0,0,0,60.6,2985.25,0.0
0665-XHDJU,Male,21,0,1,0,95462,Monte Rio,38.471049,-123.015549,1537,0.0,0.0,,,DSDX-PNXZS,72,7,1,Fiber Optic,1,1,1,0,0,1,0,Two Year,1,Bank Withdrawal,34.95,2516.4,48,1,1,1,99.4,7285.7,0.0
0670-ANMUU,Male,47,0,0,0,91709,Chino Hills,33.942895,-117.725644,66754,0.0,0.0,,,DJBY-MGRSE,71,0,1,Fiber Optic,1,1,1,1,1,0,0,One Year,0,Credit Card,16.57,1176.47,5,0,1,1,97.65,6687.85,0.0
0674-EYYZV,Female,41,0,0,0,90065,Los Angeles,34.108833,-118.229715,47534,,0.0,,,AVUC-QTIFM,1,0,1,DSL,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,36.33,36.33,4,1,0,0,54.65,54.65,0.0
0674-GCDXG,Male,20,0,0,0,93308,Bakersfield,35.559617,-118.925185,44915,0.0,0.0,,,BUAT-KXMKR,63,0,1,DSL,1,1,1,1,1,0,1,Two Year,1,Bank Withdrawal,42.59,2683.17,85,0,1,1,71.9,4479.2,0.0
0678-RLHVP,Female,33,0,0,0,94065,Redwood City,37.527497,-122.230941,10658,0.0,0.0,,,DLUY-IDCPT,53,0,1,Fiber Optic,1,1,1,0,0,1,1,Two Year,0,Bank Withdrawal,12.92,684.76,19,1,1,1,105.55,5682.25,0.0
0696-UKTOX,Male,64,0,0,1,91343,North Hills,34.238802,-118.482296,57017,0.0,0.0,,,ERSS-ODTDY,23,0,1,Cable,0,1,0,1,0,1,0,Month-to-Month,0,Bank Withdrawal,8.4,193.2,27,0,0,0,54.15,1312.45,0.0
0697-ZMSWS,Male,19,0,0,0,90023,Los Angeles,34.017697,-118.200577,47487,1.0,1.0,Dissatisfaction,Limited range of services,GOFU-RJDUL,4,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,6.91,27.64,53,0,1,1,85.65,338.9,0.0
0701-TJSEF,Male,45,0,0,0,93105,Santa Barbara,34.037342,-119.80079,25771,0.0,0.0,,,DASO-HGYAU,9,0,1,Cable,1,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,32.31,290.79,24,0,1,1,68.25,576.95,0.0
0719-SYFRB,Female,52,0,0,0,92860,Norco,33.925833,-117.559639,22443,1.0,1.0,Competitor,Competitor offered higher download speeds,GOHW-ZVIPI,12,0,1,DSL,1,1,1,1,1,0,1,Month-to-Month,1,Mailed Check,36.24,434.88,30,0,0,0,61.65,713.75,0.0
0722-SVSFK,Female,45,0,0,0,94019,Half Moon Bay,37.45567,-122.407992,17929,0.0,0.0,,,FTRO-BMTYX,7,0,1,Fiber Optic,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,39.02,273.14,25,1,1,1,100.4,715.0,0.0
0727-IWKVK,Male,35,0,1,0,92398,Yermo,35.013299,-116.834092,1195,1.0,1.0,Price,Extra data charges,AKUI-DLIRV,9,0,1,Fiber Optic,1,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,19.18,172.62,27,0,0,0,79.9,741.7,0.0
0730-KOAVE,Male,53,0,0,0,94062,Redwood City,37.410567,-122.297152,25569,0.0,0.0,,,BKIC-SAKSP,30,0,1,Fiber Optic,1,1,1,0,1,1,0,Month-to-Month,1,Credit Card,41.66,1249.8,28,0,1,1,94.3,2679.7,0.0
0734-OXWBT,Male,44,0,0,1,91722,Covina,34.097345,-117.906736,33817,,0.0,,,FMRO-VBALB,3,0,1,Cable,1,1,0,1,0,0,0,Month-to-Month,0,Credit Card,25.04,75.12,17,1,1,1,70.7,225.65,0.0
0746-JTRFU,Male,22,0,0,0,93631,Kingsburg,36.478239,-119.52137,14088,1.0,1.0,Dissatisfaction,Product dissatisfaction,DDGI-SGNUL,2,0,1,Cable,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,73,0,0,1,25.05,56.35,0.0
0749-IRGQE,Female,68,1,1,0,90621,Buena Park,33.874224,-117.993368,33528,0.0,0.0,,,BGDU-PQWZT,13,5,1,DSL,1,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,0.0,0.0,9,1,1,0,45.3,528.45,0.0
0778-NELLA,Male,43,0,0,0,92805,Anaheim,33.830209,-117.906099,68802,1.0,1.0,Competitor,Competitor offered higher download speeds,DOBG-YVTZF,9,0,1,DSL,1,0,0,0,0,0,0,Month-to-Month,1,Credit Card,0.0,0.0,9,1,0,0,34.7,296.1,0.0
0784-GTUUK,Male,26,0,1,0,95360,Newman,37.343846,-121.039391,8504,0.0,0.0,,,FCYJ-BZWJY,62,6,0,None,0,1,1,0,0,0,0,One Year,1,Credit Card,32.28,2001.36,0,0,0,0,23.75,1446.8,0.0
0784-ZQJZX,Male,22,0,0,1,93962,Spreckels,36.624641,-121.647195,407,0.0,0.0,,,BXIF-SREJV,72,0,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,31.93,2298.96,0,0,0,0,19.9,1529.65,0.0
0793-TWELN,Female,27,0,0,0,90026,Los Angeles,34.078991,-118.263804,73686,0.0,0.0,,,AYPM-JFUDZ,4,0,1,Fiber Optic,1,1,1,0,1,0,0,Month-to-Month,1,Bank Withdrawal,6.5,26.0,73,0,0,0,80.15,319.85,0.0
0804-XBFBV,Female,49,0,0,1,92610,Foothill Ranch,33.698728,-117.67768,10936,0.0,0.0,,,BHWB-YISJF,11,0,1,DSL,1,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,0.0,0.0,19,0,0,0,25.2,321.05,0.0
0804-YGEQV,Female,59,0,1,1,92211,Palm Desert,33.762759,-116.324817,19702,0.0,0.0,,,CGSG-ZMYOK,43,9,0,None,0,1,1,0,0,0,0,One Year,1,Bank Withdrawal,28.03,1205.29,0,0,0,0,24.45,993.15,41.33
0815-MFZGM,Female,54,0,1,0,95037,Morgan Hill,37.161544,-121.649371,41707,0.0,0.0,,,GHEH-HRWOD,42,9,1,Fiber Optic,1,1,0,1,0,0,1,Two Year,1,Credit Card,1.31,55.02,17,1,1,1,99.0,4135.0,0.0
0820-FNRNX,Male,48,0,1,3,94549,Lafayette,37.907777,-122.127161,23996,0.0,0.0,,,BSFP-CFHWS,17,1,1,DSL,1,1,1,1,0,1,1,Month-to-Month,1,Mailed Check,29.87,507.79,53,0,0,0,66.7,1077.05,0.0
0839-JTCUD,Female,31,0,1,0,92691,Mission Viejo,33.611945,-117.665867,46371,0.0,0.0,,,AJOU-QQPZA,66,9,1,Cable,1,1,1,1,1,1,1,Two Year,0,Credit Card,36.36,2399.76,3,1,1,1,89.9,5958.85,0.0
0840-DFEZH,Female,63,0,0,0,90036,Los Angeles,34.070291,-118.349191,32901,0.0,0.0,,,BAXS-XJFZX,7,0,1,Fiber Optic,1,1,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,25.17,176.19,17,0,0,0,75.35,564.65,0.0
0847-HGRML,Male,44,0,0,2,92258,North Palm Springs,33.906496,-116.569499,732,0.0,0.0,,,DVCJ-UWRCR,62,0,0,None,0,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,24.48,1517.76,0,0,0,0,20.0,1250.1,0.0
0862-PRCBS,Female,32,0,1,3,94132,San Francisco,37.722302,-122.491129,26297,0.0,0.0,,,FDQL-KKVGR,68,6,1,Fiber Optic,1,1,1,1,0,1,0,Two Year,1,Credit Card,16.09,1094.12,53,1,1,1,103.75,7039.45,0.0
0867-MKZVY,Female,26,0,1,1,91001,Altadena,34.196837,-118.142236,36243,1.0,1.0,Price,Price too high,DSRJ-FHBKC,20,5,1,Fiber Optic,1,1,1,0,1,0,0,Month-to-Month,0,Bank Withdrawal,36.6,732.0,51,0,0,1,82.4,1592.35,33.43
0871-URUWO,Male,36,0,1,0,95250,Sheep Ranch,38.244806,-120.417301,88,1.0,1.0,Competitor,Competitor had better devices,GPKI-CNKYH,13,1,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Credit Card,30.55,397.15,28,1,1,1,102.25,1359.0,0.0
0877-SDMBN,Female,20,0,0,0,92126,San Diego,32.886925,-117.152162,74232,1.0,1.0,Competitor,Competitor made better offer,DLGT-EUTDY,54,0,1,Fiber Optic,1,1,1,0,1,0,1,One Year,1,Bank Withdrawal,43.47,2347.38,82,1,1,1,103.95,5639.05,0.0
0897-FEGMU,Female,43,0,1,0,90048,Los Angeles,34.072945,-118.37267,21739,1.0,1.0,Dissatisfaction,Network reliability,GFGS-ZEMBK,11,1,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,31.08,341.88,26,1,1,1,99.5,1056.95,0.0
0899-LIIBW,Male,21,0,1,0,96031,Forks Of Salmon,41.232128,-123.194748,170,0.0,0.0,,,GGGM-AUWRW,34,8,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,33.55,1140.7,41,1,1,1,100.85,3527.3,0.0
0902-RFHOF,Male,38,0,0,0,95650,Loomis,38.809175,-121.171375,11191,0.0,0.0,,,AZCP-QIIOJ,38,0,0,None,0,1,0,0,0,0,0,One Year,0,Credit Card,22.23,844.74,0,0,0,0,20.1,730.1,0.0
0902-XKXPN,Male,29,0,1,1,96001,Redding,40.587919,-122.464732,31586,0.0,0.0,,,EMRP-BFUQK,69,2,0,None,0,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,23.55,1624.95,0,0,0,0,20.2,1376.5,0.0
0909-SDHNU,Female,33,0,0,2,90036,Los Angeles,34.070291,-118.349191,32901,0.0,0.0,,,DPQL-GKFDR,7,0,1,Cable,1,0,0,0,1,0,0,Month-to-Month,0,Credit Card,0.0,0.0,19,0,0,0,29.8,201.95,0.0
0909-SELIE,Male,53,0,1,0,95423,Clearlake Oaks,39.07116,-122.598542,3684,0.0,0.0,,,EIFN-SMCVL,61,1,1,DSL,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,43.48,2652.28,20,0,1,1,80.8,4860.85,17.17
0924-BJCRC,Female,70,1,1,0,95018,Felton,37.089111,-122.062213,8728,0.0,0.0,,,EXBP-MSWDP,60,6,1,Fiber Optic,0,1,1,0,0,1,0,Two Year,0,Bank Withdrawal,24.68,1480.8,19,0,1,0,89.45,5294.6,0.0
0927-CNGRH,Male,42,0,0,3,95701,Alta,39.218096,-120.79153,751,,0.0,,,FXFK-XHYVH,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,30.63,30.63,0,0,0,0,19.55,19.55,0.0
0927-LCSMG,Male,23,0,0,0,95129,San Jose,37.305622,-122.000887,37570,1.0,1.0,Competitor,Competitor offered more data,BNQK-NLVWF,7,0,1,Fiber Optic,0,1,0,0,0,0,1,Month-to-Month,0,Mailed Check,21.58,151.06,71,0,0,1,74.65,544.55,0.0
0928-JMXNP,Male,78,1,1,0,96055,Los Molinos,40.059385,-122.091481,3756,0.0,0.0,,,AKMA-IEZLD,4,3,1,DSL,1,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,0.0,0.0,5,0,0,0,29.9,118.25,0.0
0928-XUTSN,Female,22,0,0,0,92227,Brawley,33.03933,-115.191857,23394,0.0,0.0,,,ADCJ-UZYUN,13,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,44.99,584.87,27,0,1,1,80.5,1011.8,24.99
0961-ZWLVI,Male,35,0,0,3,95670,Rancho Cordova,38.602723,-121.279913,49729,0.0,0.0,,,CXND-QBUXT,49,0,1,Fiber Optic,1,1,1,0,1,1,1,One Year,1,Credit Card,4.76,233.24,58,1,1,1,109.2,5290.45,0.0
0967-BMLBD,Female,37,0,1,1,95325,Hornitos,37.479926,-120.230424,128,0.0,0.0,,,AWTU-WCJMS,11,8,0,None,0,1,0,0,0,0,0,One Year,1,Credit Card,49.19,541.09,0,0,0,0,20.0,196.35,0.0
0975-VOOVL,Female,34,0,0,0,91301,Agoura Hills,34.129058,-118.759788,25303,,0.0,,,BZSV-JSMGZ,3,0,1,DSL,1,0,0,0,0,1,0,Month-to-Month,0,Credit Card,0.0,0.0,22,0,0,0,29.2,98.5,0.0
0979-PHULV,Male,30,0,1,0,92122,San Diego,32.85723,-117.209774,34902,1.0,1.0,Competitor,Competitor made better offer,CSER-XWWEM,69,2,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Credit Card,48.8,3367.2,26,1,1,1,99.45,7007.6,0.0
0988-JRWWP,Female,50,0,0,0,95257,Wilseyville,38.392686,-120.415951,435,,0.0,,,DEQE-XOQWN,3,0,1,DSL,1,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,41.38,124.14,5,1,0,0,54.2,140.4,0.0
0991-BRRFB,Male,31,0,0,0,92883,Corona,33.762351,-117.488725,13188,1.0,,Other,Deceased,BVDK-KSARZ,18,0,1,DSL,1,1,0,0,1,0,0,Month-to-Month,0,Bank Withdrawal,20.86,375.48,3,0,0,0,49.4,874.8,0.0
1015-OWJKI,Male,46,0,0,0,90260,Lawndale,33.88856,-118.351813,33300,,0.0,,,EXEA-ZXPVL,1,0,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,5.02,5.02,0,0,0,0,19.05,19.05,0.0
1020-JPQOW,Female,63,0,1,0,94508,Angwin,38.542448,-122.419923,3641,0.0,0.0,,,BDTL-BZSAD,56,1,1,Fiber Optic,0,1,1,1,0,1,1,Month-to-Month,0,Bank Withdrawal,2.8,156.8,20,0,0,0,90.55,5116.6,0.0
1024-GUALD,Female,29,0,1,0,91207,Glendale,34.182378,-118.262922,9864,1.0,1.0,Dissatisfaction,Product dissatisfaction,EGRB-BBIZC,1,4,1,DSL,1,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,29,0,0,1,24.8,24.8,0.0
1024-KPRBB,Female,63,0,0,0,92101,San Diego,32.72523,-117.171346,27505,0.0,0.0,,,FNBE-THHAN,38,0,1,Fiber Optic,0,1,0,0,0,0,0,One Year,1,Mailed Check,30.09,1143.42,18,1,1,1,89.1,3342.0,0.0
1027-LKKQQ,Female,35,0,1,3,95669,Plymouth,38.489273,-120.891614,2220,0.0,0.0,,,EPQO-GWJDV,72,3,1,DSL,1,1,0,1,1,0,1,Two Year,1,Bank Withdrawal,12.96,933.12,56,1,1,1,80.45,5886.85,0.0
1032-MAELW,Female,57,0,1,3,93703,Fresno,36.768774,-119.762633,31180,0.0,0.0,,,FCFL-GYAXO,68,8,1,DSL,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,7.47,507.96,29,0,1,1,78.45,5333.35,0.0
1038-ZAGBI,Female,59,0,1,0,93711,Fresno,36.833002,-119.82947,36274,1.0,1.0,Attitude,Attitude of support person,DMEM-FVFIO,12,1,0,None,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,37.65,451.8,0,0,0,0,19.8,229.6,0.0
1043-UXOVO,Female,25,0,0,0,95830,Sacramento,38.490508,-121.284171,592,0.0,0.0,,,GORV-OEZVF,71,0,1,Fiber Optic,1,1,1,1,1,1,1,Two Year,1,Credit Card,28.4,2016.4,76,1,1,1,113.15,7993.3,0.0
1043-YCUTE,Male,19,0,1,0,94544,Hayward,37.639215,-122.037554,72993,1.0,1.0,Dissatisfaction,Service dissatisfaction,FEMB-LHJJU,56,1,0,None,0,1,1,0,0,0,0,Two Year,1,Credit Card,13.2,739.2,0,0,0,0,25.15,1327.15,0.0
1051-EQPZR,Female,21,0,1,2,94305,Stanford,37.424342,-122.165641,13386,0.0,0.0,,,BGTL-UTPCW,44,1,0,None,0,1,0,0,0,0,0,Month-to-Month,0,Credit Card,4.17,183.48,0,0,0,0,19.6,780.25,0.0
1053-MXTTK,Female,63,0,1,1,91602,North Hollywood,34.15136,-118.364786,16996,0.0,0.0,,,GCRB-JUZOL,72,1,1,Fiber Optic,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,14.46,1041.12,29,1,1,1,108.65,7726.35,0.0
1061-PNTHC,Female,36,0,1,2,92024,Encinitas,33.054579,-117.25665,47126,0.0,0.0,,,ENNP-XYDKE,56,5,1,Fiber Optic,1,1,1,1,1,0,1,Month-to-Month,1,Credit Card,13.94,780.64,11,1,1,1,109.6,5953.0,0.0
1062-LHZOD,Male,49,0,1,0,92121,San Diego,32.898613,-117.202937,4258,1.0,1.0,Competitor,Competitor made better offer,GMEB-ZTUWT,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,1,Mailed Check,4.99,4.99,28,0,0,0,69.9,69.9,0.0
1063-DHQJF,Male,56,0,1,3,90604,Whittier,33.929704,-118.01208,37887,0.0,0.0,,,CCPJ-BGKJQ,69,2,1,Fiber Optic,1,1,0,1,0,1,0,Two Year,1,Mailed Check,20.32,1402.08,56,1,0,0,92.15,6480.9,0.0
1069-QJOEE,Male,47,0,1,1,94541,Hayward,37.674002,-122.076796,60274,0.0,0.0,,,DUFC-VOPKQ,25,0,0,None,0,1,0,0,0,0,0,One Year,0,Bank Withdrawal,18.87,471.75,0,0,0,0,19.9,505.45,0.0
1075-BGWOH,Male,69,1,1,0,91770,Rosemead,34.065108,-118.082791,61623,1.0,1.0,Attitude,Attitude of support person,FPVK-BFBER,16,1,1,Fiber Optic,1,1,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,15.16,242.56,7,1,1,0,98.75,1587.55,0.0
1078-TDCRN,Female,75,1,1,0,91301,Agoura Hills,34.129058,-118.759788,25303,,0.0,,,AVGO-DCVES,3,7,1,DSL,1,0,0,0,0,1,0,Month-to-Month,1,Bank Withdrawal,0.0,0.0,3,0,0,0,30.75,82.85,0.0
1084-UQCHV,Male,35,0,0,0,92305,Angelus Oaks,34.1678,-116.86433,301,1.0,1.0,Attitude,Attitude of support person,FIRP-MNGRK,1,0,1,Fiber Optic,1,1,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,27.97,27.97,18,0,0,0,69.75,69.75,0.0
1091-SOZGA,Female,27,0,1,0,90623,La Palma,33.850504,-118.039892,15505,0.0,0.0,,,AZEI-TPCKG,56,1,1,Fiber Optic,1,1,1,0,0,0,1,One Year,1,Credit Card,42.37,2372.72,71,1,1,1,99.8,5515.45,0.0
1092-WPIVQ,Female,33,0,1,1,96033,French Gulch,40.740138,-122.587476,373,0.0,0.0,,,BSXW-LKEEP,18,2,0,None,0,1,1,0,0,0,0,Two Year,0,Credit Card,39.56,712.08,0,0,0,0,25.1,428.45,14.57
1095-JUDTC,Female,78,1,0,0,95258,Woodbridge,38.169605,-121.310964,4176,1.0,1.0,Competitor,Competitor offered higher download speeds,BUFI-JYCNR,47,0,1,Fiber Optic,1,1,1,1,0,1,0,Month-to-Month,1,Bank Withdrawal,14.22,668.34,11,1,0,0,95.05,4504.55,0.0
1099-BTKWT,Female,58,0,1,0,92692,Mission Viejo,33.60693,-117.644253,46227,0.0,0.0,,,ENRL-KQYYB,68,8,1,DSL,1,0,0,0,1,0,1,One Year,1,Bank Withdrawal,0.0,0.0,11,1,1,1,54.4,3723.65,25.62
1099-GODLO,Female,62,0,1,3,94709,Berkeley,37.878554,-122.26609,10147,,0.0,,,EVRB-CYLIM,1,9,0,None,0,1,0,0,0,0,0,Two Year,0,Credit Card,30.09,30.09,0,0,0,0,20.35,20.35,0.0
1104-FEJAM,Male,52,0,1,2,93261,Richgrove,35.809921,-119.127437,2956,0.0,0.0,,,CPCG-PQQSG,28,2,1,DSL,1,1,1,0,0,1,0,Month-to-Month,0,Bank Withdrawal,9.31,260.68,19,0,1,1,64.4,1802.15,0.0
1110-KYLGQ,Female,46,0,0,0,95008,Campbell,37.279689,-121.954567,44976,0.0,0.0,,,AYTJ-PGIRY,63,0,1,Fiber Optic,1,1,1,0,1,1,1,Month-to-Month,0,Credit Card,5.17,325.71,16,1,1,1,108.25,6780.1,0.0
1114-CENIM,Male,43,0,0,2,92582,San Jacinto,33.806708,-117.02007,4456,1.0,1.0,Other,Don't know,CDKV-GMKNB,54,0,1,Cable,1,1,1,0,0,1,0,Month-to-Month,1,Credit Card,6.7,361.8,16,0,0,0,55.0,3092.65,0.0
1122-YJBCS,Male,36,0,1,0,90032,Los Angeles,34.078821,-118.177576,46960,0.0,0.0,,,DOYG-MYWSU,69,7,1,DSL,1,1,0,0,1,1,0,One Year,1,Credit Card,14.18,978.42,16,0,0,0,53.65,3804.4,0.0
1125-SNVCK,Female,78,1,0,0,90040,Los Angeles,33.994524,-118.149953,9805,0.0,0.0,,,AYIV-MIGQO,49,0,1,DSL,1,1,0,0,0,0,0,Two Year,0,Credit Card,35.65,1746.85,3,0,0,0,43.8,2106.05,20.45
1133-KXCGE,Female,38,0,0,0,93552,Palmdale,34.557711,-118.029441,25370,0.0,0.0,,,AKJX-SJSCD,18,0,0,None,0,1,0,0,0,0,0,One Year,0,Mailed Check,18.8,338.4,0,0,0,0,20.1,407.05,0.0
